ID	A_WT	B_WT	C_WT	D_WT	A_KO1	B_KO1	C_KO1	D_KO1	padj	log2FoldChange	pvalue	foldChange	log10padj
RNF8	976.9550734	857.0043455	809.3385529	1011.621988	946.8276388	1024.654616	1078.845517	1089.539	0.488549771	0.18037166	0.075316251	1.133175771	0.311091186
SLC2A1	1929.433059	2988.855951	6521.666633	5675.518202	1736.220237	2282.953004	6586.635788	7537.082234	0.980687952	0.084094387	0.892918156	1.060022132	0.00846916
PROSER2	26.60553032	35.1755515	188.7535874	63.76986743	24.39134433	42.22477813	146.5324981	127.4016605	0.977271492	0.114831427	0.872082042	1.082848512	0.00998477
FXYD1	10.64221213	15.98888704	16.57348573	21.25662248	16.63046204	5.629970417	19.23239037	23.44190553	0.996601022	0.00464436	0.992989204	1.003224412	0.001478672
MKLN1	1350.496719	1343.066512	1411.508534	1354.626578	1649.741834	1324.919705	1324.287451	1513.531727	0.792160271	0.089322398	0.330127326	1.063870389	0.101186942
NGF	95.77990916	89.53776744	138.112381	110.1479528	99.78277224	131.3659764	163.9332322	126.3824472	0.732898999	0.266269376	0.24285254	1.202693792	0.134955871
HIF3A	104.2936789	190.8007187	321.3414732	136.2356259	85.36970514	116.352722	153.859123	183.4583911	0.694583323	-0.481967221	0.208455846	0.716000639	0.158275648
DNAH2	29.79819396	25.58221927	34.98846986	37.68219439	33.26092408	27.21152368	27.47484339	27.51875866	0.912057748	-0.156827158	0.594755147	0.896995618	0.039977663
WFDC1	44.69729094	34.10962569	23.01873017	33.81735394	41.02180637	42.22477813	29.30649961	18.34583911	0.982827764	-0.048548489	0.898752142	0.966908657	0.007522584
SMIM20	238.3855517	267.5473765	420.7823876	291.795454	195.1307546	186.7273522	274.7484339	267.0338804	0.501261838	-0.400371379	0.080907239	0.75766322	0.299935358
DAGLB	1224.918616	1175.716161	1228.279442	1207.762641	1053.262596	1254.545075	1198.819	1182.287409	0.896936727	-0.043891423	0.551191408	0.970034912	0.047238193
NPB	24.4770879	10.65925803	11.96973969	21.25662248	19.95655445	17.82823965	25.64318716	32.61482508	0.750245499	0.492568981	0.26577491	1.406947973	0.124796601
PET117	196.8809244	154.5592414	205.3270732	180.6812911	175.1742002	150.1325445	152.0274667	177.3431114	0.736899218	-0.175090015	0.247316797	0.885712255	0.132591904
MAN2A2	1525.028998	1569.042782	1522.919188	1505.355355	1573.241709	1748.105815	1413.122778	1474.801622	0.968033898	0.020415212	0.804454052	1.014251343	0.014109435
ACSL3	3133.067251	3041.086316	2987.831177	3148.878757	3326.092408	3268.197827	3075.350803	3199.310498	0.672363568	0.063750408	0.189799328	1.045179265	0.172395827
AUP1	1914.533962	1840.853862	1555.145411	1736.279572	1803.850783	1810.973818	1636.584838	1555.319471	0.91235107	-0.049667901	0.597002099	0.966158707	0.039838014
CENPL	222.4222335	216.382938	255.0475303	228.9917967	299.3483167	245.8420416	224.3778877	227.2845623	0.854060774	0.107904329	0.445215867	1.077661679	0.068511225
GTF2F2	886.4962703	915.6302647	1029.397613	952.6831711	914.6754122	797.5791424	972.6094559	927.4840883	0.864327155	-0.067796447	0.465659356	0.954094156	0.063321842
ROPN1L	4.256884851	10.65925803	7.365993656	9.662101126	14.4130671	9.383284029	11.90576547	13.24977269	1	0.609887654	0.242934023	1.52614036	NA
TNFRSF9	29.79819396	37.3074031	32.22622224	23.1890427	29.93483167	23.45821007	45.79140565	26.49954538	0.983797465	0.041491292	0.905483014	1.029177122	0.007094301
HDAC2	11695.79113	11226.33056	9840.046775	10722.99983	11461.71444	11103.23999	10613.532	9875.157507	0.974292289	-0.014330038	0.854680264	0.990116342	0.011310735
FTX	35.11930002	33.04369989	23.01873017	28.98630338	15.52176457	32.8414941	31.13815584	35.67246493	0.980329785	-0.051757019	0.886125824	0.964760657	0.008627802
RPL5	20722.51546	21809.90785	24182.55717	23963.94321	24852.56247	23045.34557	24498.40202	26750.27185	0.530925582	0.128735064	0.094553094	1.093334659	0.274966348
SYNE2	1365.395816	1447.52724	1412.429283	2013.581875	1487.872004	1342.747945	1726.335993	2397.189644	0.853065196	0.156453877	0.442573027	1.114544235	0.069017776
CCDC88C	2312.552696	2082.819019	1710.752027	2198.128006	2812.76548	2504.398507	2284.075314	2540.898717	0.194125895	0.288470007	0.011682338	1.221344342	0.711916528
CHMP1B	2118.864435	2001.808658	1785.332712	1928.555385	1943.546664	1893.546717	1775.790711	1876.371656	0.821123187	-0.064809349	0.375298148	0.956071653	0.085591684
FAM86FP	78.75236975	70.35110299	93.91641911	67.63470788	41.02180637	52.54639056	75.09790526	71.34492987	0.642576656	-0.369708328	0.164217728	0.773938949	0.192075056
ZNF284	95.77990916	121.5155415	92.9956699	84.0602798	72.06533551	78.81958584	76.01373337	73.38335644	0.380779103	-0.389583568	0.043723331	0.763349913	0.419326893
HAGH	1890.056874	1706.54721	1350.739087	1693.766327	1536.654693	1646.766347	1570.645214	1450.340503	0.829430026	-0.097552531	0.386950498	0.934617185	0.081220247
THAP10	234.1286668	223.8444186	209.9308192	218.3634855	210.6525192	197.0489646	182.2497945	175.3046848	0.502238837	-0.212187875	0.081194846	0.863227138	0.299089707
CCDC47	2304.038926	2160.631602	2240.182821	2551.760907	2475.721449	2249.173182	2624.763372	2977.122002	0.589573633	0.157683935	0.131266769	1.115494913	0.229461947
SAV1	464.0004488	515.9080886	818.546045	622.2393125	638.6097424	519.8339352	735.4099747	830.6588263	0.845798957	0.169786052	0.426847082	1.124891654	0.072732854
LSM14B	2226.350777	2070.027909	1990.659785	2031.939867	2144.220906	2321.424469	2070.687363	2078.175886	0.85915066	0.050794557	0.453520877	1.035835248	0.065930672
MTOR	6418.318135	6736.651074	5927.783394	7361.554848	6681.01095	6224.870625	6447.429915	7305.720819	0.981330119	0.011630046	0.895279702	1.008093913	0.008184872
MREG	332.0370184	296.3273732	358.1714415	297.5927147	343.6962155	288.0668197	315.960699	376.0897017	0.951883569	0.041998136	0.747336938	1.029538753	0.02141617
PRKACB	2316.80958	2341.838989	2278.854287	2165.276862	2273.93851	2190.996821	2373.826469	2287.114609	0.989802793	0.003990129	0.940840546	1.002769575	0.004451325
DLGAP1	489.5417579	370.9421794	365.5374352	336.2411192	483.3920966	473.8558435	379.1528388	426.0311526	0.744704117	0.174234052	0.257352483	1.12836518	0.128016245
CORO1C	11182.8365	11918.1164	10674.24556	11246.68571	10981.64843	11258.06418	11458.84135	10328.70742	0.907251047	-0.032089246	0.578858416	0.978002972	0.042272522
MATN3	70.23860005	137.5044286	378.4279241	171.9854	56.54357094	80.69624265	228.0412001	163.0741254	0.802026047	-0.520983266	0.344792367	0.696896703	0.095811527
SLC29A3	247.9635426	275.0088571	298.3227431	255.0794697	312.6526864	270.23858	286.6541993	312.8984781	0.742712242	0.133091621	0.254298815	1.096641231	0.129179418
FBXO9	1968.809244	1968.764958	1597.499874	1942.082326	1951.307546	2016.467738	1909.501615	1917.140187	0.867123316	0.060434321	0.481785019	1.04277964	0.061919136
ISYNA1	2224.222335	2786.330049	3379.14959	2591.375522	1870.372631	2458.420416	2689.787168	2536.821863	0.689235112	-0.20056351	0.203285136	0.870210597	0.161632606
TBL1Y	4.256884851	10.65925803	29.46397462	15.4593618	6.652184816	7.506627223	27.47484339	29.55718523	0.950556777	0.246794493	0.742848786	1.186567763	0.022021938
ZNF782	134.0918728	155.6251672	114.1729017	111.114163	121.9567216	167.9607841	123.6367952	128.4208738	0.938720471	0.077353725	0.690726676	1.055080974	0.027463711
HSD17B8	100.036794	87.40591584	127.9841398	78.26301912	67.63054563	69.43630181	87.00367073	62.17201031	0.408466903	-0.459217842	0.051454574	0.727380502	0.388843127
DACT1	686.4226823	771.7302813	1043.208851	858.9607901	859.2405388	1038.729542	1227.209671	1029.405417	0.42788342	0.305948099	0.057608205	1.236230787	0.368674542
IFT172	1189.799316	1235.408006	976.9149086	1129.499622	1068.78436	1145.69898	963.4511748	931.5609414	0.685602218	-0.140528358	0.20066343	0.907186856	0.163927786
POMGNT1	2908.516575	3030.427058	3249.323951	2672.537172	2551.112877	2601.046333	2702.608761	2585.744101	0.202428641	-0.183962576	0.012828509	0.880281848	0.693728042
SMARCD1	6256.55651	5905.228948	5461.884296	6085.191289	5812.900832	5785.732932	5307.223914	5335.581541	0.645581393	-0.09213559	0.166196296	0.938133023	0.190048996
NACC1	1768.735656	1544.526488	2125.08917	1810.677751	1923.590109	1947.031436	2227.293971	2197.42384	0.516309106	0.194241872	0.086704867	1.144122773	0.287090215
NUPL1	2711.63565	2891.856703	2726.338402	2873.508875	3241.8314	2821.553507	2682.460543	2606.128367	0.970851384	0.018687697	0.824082256	1.013037582	0.012847246
MYH3	25.54130911	30.91184828	24.86022859	23.1890427	18.84785698	24.39653847	24.72735905	26.49954538	0.929383888	-0.139176972	0.662345564	0.908037024	0.031804861
TALDO1	2101.836895	1784.359794	1694.178541	1904.400132	1905.85095	1976.119616	2000.168599	2065.945326	0.770279771	0.087095452	0.294705197	1.062229463	0.113351507
RNF103	1147.230467	1019.025068	942.8471879	987.4667351	1116.458352	1040.606199	861.7942543	814.3514138	0.860136016	-0.095961154	0.454646891	0.935648691	0.065432867
RIOK1	774.753043	788.7850941	731.9956195	785.5288216	714.0011703	790.0725152	803.181255	785.8134418	0.985813395	0.007210206	0.921412	1.005010243	0.006205285
PCDH15	30.86241517	20.25259026	12.8904889	30.9187236	62.08705829	29.08818049	15.56907792	31.5956118	0.771565052	0.53954216	0.296360732	1.453511172	0.112627452
NECAB3	1437.762859	1446.461315	1395.855798	1340.133426	1447.958895	1273.311643	1091.667111	1123.173039	0.486989834	-0.187793061	0.074653706	0.877947721	0.312480104
CDH3	57.46794549	146.031835	321.3414732	157.4922484	59.86966335	114.4760652	384.6478074	490.2415895	0.796019442	0.620403568	0.335724185	1.537305154	0.099076325
KCNJ6	183.0460486	192.9325703	118.7766477	129.4721551	188.4785698	204.5555918	137.3742169	142.6898597	0.923771724	0.11048297	0.638471308	1.079589589	0.034435335
SMAP2	3664.113636	3499.434411	2778.821107	3506.376499	3462.462197	3741.115342	3253.937285	3357.288557	0.940714825	0.038969191	0.704076137	1.027379499	0.026542012
STAU2	4301.582142	4016.408425	3405.851317	3958.562831	4065.59362	4196.204618	3930.734261	3590.688399	0.985313557	0.009472534	0.917662471	1.006587463	0.006425542
FBXO45	1240.881934	1197.034677	1065.306832	1230.951683	1276.110787	1296.769853	1255.600343	1192.479542	0.743973855	0.085503212	0.255521126	1.061057774	0.128442326
CDK4	2032.662517	2032.720506	2561.524294	2258.033033	2725.17838	2238.851569	2643.995762	2629.570272	0.419614424	0.20392666	0.05524195	1.151829087	0.377149592
FAM83G	39.37618488	63.95554817	181.3875938	85.99270002	42.13050384	45.03976334	146.5324981	182.4391778	0.959048891	0.165795229	0.781056759	1.121784247	0.018159253
PIGT	2074.167144	2075.357538	1956.592065	1937.251276	1961.285823	1958.291377	1764.800774	1863.121883	0.609611848	-0.091802106	0.14142051	0.938349901	0.214946601
C4orf29	136.2203152	149.2296124	154.6858668	121.7424742	140.8045786	136.0576184	151.1116386	153.9012059	0.947918056	0.050444615	0.733128554	1.035584025	0.023229204
HIVEP3	705.5786641	667.2695526	487.0763305	639.6310946	895.8275553	727.2045122	568.7292581	681.8536869	0.736270878	0.201039523	0.246501935	1.149526339	0.132962377
DCAF12L2	69.17437884	62.88962237	64.45244449	85.02648991	56.54357094	70.37463022	64.10796791	89.69076898	0.995036065	-0.004270497	0.984501241	0.997044294	0.002161178
ROMO1	492.7344216	424.2384696	494.4423241	508.2265192	570.9791967	538.6005033	553.1601802	558.5288795	0.251368797	0.209095977	0.019137873	1.155963606	0.599688633
PRSS8	34.05507881	67.15332558	215.4553144	67.63470788	18.84785698	42.22477813	162.101576	195.6889505	0.976520441	0.123715545	0.866535148	1.089537268	0.010318662
EIF3G	1769.799877	1734.261281	2015.520014	1887.97456	1627.567885	1748.105815	1866.457694	1788.719313	0.79422266	-0.075351014	0.333122328	0.94911117	0.100057726
RPP38	222.4222335	244.0970089	265.1757716	228.0255866	217.304704	231.7671155	270.1692933	240.534335	0.994776372	0.000883218	0.98153989	1.000612387	0.002274539
TSC22D4	797.1016884	802.6421296	867.345753	791.3260822	962.3494034	892.3503111	840.7302077	863.2736514	0.541264484	0.125752643	0.100615854	1.09107679	0.266590469
MPST	578.9363398	554.2814175	618.7434671	622.2393125	605.3488183	547.9837873	654.8171007	656.3733548	0.907251047	0.05305214	0.578882162	1.03745743	0.042272522
INTS5	1040.808346	927.3554485	793.6858164	849.298689	899.1536477	900.7952668	835.235239	774.6020957	0.861656311	-0.082067124	0.457704719	0.944703086	0.064665927
BCL3	27.66975153	25.58221927	38.67146669	19.32420225	25.5000418	26.27319528	14.65324981	17.32662583	0.767284388	-0.415284008	0.290728418	0.749871861	0.115043639
ZNF233	104.2936789	102.3288771	58.00720004	123.6748944	64.30445322	94.77116869	77.8453896	103.959755	0.885501703	-0.185326398	0.520985627	0.879450085	0.052810599
SLC12A2	1444.148186	1086.178393	909.7002165	1186.506018	1970.155403	1336.179646	999.1684712	1103.807986	0.789993359	0.225321638	0.324652277	1.169037848	0.10237656
LINC01578	2564.773123	2130.78568	1897.664116	2026.142606	2104.307797	2242.604883	2284.075314	2045.561061	0.987367356	0.010057824	0.924815057	1.00699591	0.005521235
MZT2B	1467.561053	1117.090241	1355.342833	1359.457628	1180.762805	1312.721436	1416.786091	1302.554577	0.970990971	-0.023474603	0.825400863	0.983860309	0.012784809
CLVS2	1510.129901	1387.835395	1246.694426	1446.416539	1307.154316	1265.805015	1311.465858	1451.359716	0.850323946	-0.067144856	0.438254454	0.954525169	0.070415591
DGCR6	549.1381458	497.78735	404.2089019	517.8886204	561.0009195	564.8736985	533.9277898	498.3952958	0.749446362	0.133407921	0.264239623	1.096881687	0.125259444
FCRLB	20.22020304	20.25259026	15.65273652	26.08767304	16.63046204	18.76656806	21.97987471	17.32662583	0.944911736	-0.13289136	0.716932837	0.91200184	0.024608757
EOGT	194.752482	190.8007187	229.2665525	175.8502405	225.0655863	192.3573226	197.8188724	252.7648944	0.831718625	0.132050781	0.391345829	1.095850338	0.080023573
GHET1	72.36704247	56.49406755	34.06772066	62.80365732	27.71743673	40.34812132	31.13815584	52.99909076	0.549423951	-0.565237857	0.104601742	0.675843981	0.260092412
KIAA0040	18.09176062	19.18666445	56.16570163	47.34429552	16.63046204	21.58155327	56.781343	63.1912236	0.95752285	0.166050883	0.777337161	1.121983051	0.018850853
NMT2	1037.615683	928.4213743	864.5835053	874.4201519	1177.436712	918.6235064	816.9186767	828.6203998	0.985813395	0.01370646	0.921753224	1.009545868	0.006205285
EZH1	1142.973583	1284.440592	1279.841398	1047.371762	940.175454	1253.606746	1112.731157	1089.539	0.795346095	-0.11246723	0.334720149	0.925004808	0.099443847
TCF4	1335.597622	1567.976856	1833.211671	1606.807417	1878.133513	1619.554823	1599.035885	1966.062425	0.692082763	0.154242451	0.205677523	1.112837122	0.159841967
SMC5	1052.51478	1281.242815	1370.07482	1202.93159	1205.154149	1206.690326	1243.694577	1454.417356	0.913542052	0.058118617	0.600483845	1.041107193	0.039271456
PEG10	67835.58855	60523.26709	39040.68712	72433.87351	56295.22271	55432.68873	51754.36249	54503.44957	0.844495132	-0.1377941	0.423665003	0.908907826	0.073402849
BLOC1S1-RDH5	35.11930002	57.55999336	37.75071749	49.27671574	29.93483167	49.73140535	47.62306187	43.82617121	0.971227115	-0.064373049	0.828989735	0.956360832	0.012679201
HSPH1	4754.940379	5082.334228	4316.472282	5292.898997	5551.248229	5535.199249	5018.738059	4936.049934	0.666260594	0.113723808	0.18350761	1.082017481	0.176355872
ZFAND3	5133.803131	5013.049051	4370.796485	5102.555605	4449.202945	4745.126733	4685.376626	4339.810163	0.6120365	-0.106554319	0.142890204	0.928803736	0.213222677
HRC	245.8351002	327.2392215	400.525905	163.289509	248.3482331	210.1855622	135.5425607	113.1326745	0.379674353	-0.6859066	0.043219854	0.621615077	0.420588739
PAN2	1619.744686	1842.985713	1677.605055	1478.301472	1317.132594	1497.572131	1228.125499	1079.346868	0.07213685	-0.369505449	0.002351072	0.774047792	1.141842824
BRAT1	1024.845028	1189.573196	1141.729017	1058.966283	1072.110453	1086.584291	1114.562813	1177.191343	0.978422634	0.011535387	0.880035621	1.008027772	0.009473509
COL6A4P2	11.70643334	22.38444186	14.73198731	10.62831124	2.217394939	11.25994083	6.410796791	9.172919555	1	-1.018500086	0.090164908	0.493629293	NA
NCBP1	3199.048966	3058.141129	2696.874427	3087.04131	3535.63623	3227.849706	3175.176068	3078.024117	0.628714063	0.112442312	0.153966642	1.08105679	0.201546826
DCP1A	1577.175837	1771.568684	1716.276522	1613.570888	1456.828475	1520.092013	1522.106324	1408.552758	0.149412436	-0.176617714	0.007343084	0.884774852	0.825613254
SMAD4	2793.580684	2640.298214	2406.838427	2461.903367	2782.830648	2617.936244	2477.315045	2336.036847	0.978960728	-0.012347731	0.881786341	0.991477727	0.00923473
NBPF15	2354.057323	2543.298966	2332.257741	2133.391929	2128.699141	2236.974912	2082.593129	2139.328683	0.493309274	-0.12437829	0.077543398	0.917399299	0.30688072
RIN1	75.55970611	73.5488804	136.2708826	86.95891014	85.36970514	94.77116869	80.59287394	113.1326745	0.995903613	0.002132498	0.988626252	1.001479228	0.001782692
TMA7	1998.607438	1572.240559	1767.838477	1878.312459	2023.372882	1858.828566	1987.347005	2100.598578	0.567346439	0.143013447	0.117257863	1.104209139	0.246151667
MORC2	2414.717932	2323.71825	2091.021449	2593.307942	2375.938677	2470.618685	2339.940829	2636.704765	0.866778672	0.060147766	0.480557367	1.042572539	0.062091784
KIAA1598	2675.452129	3123.162602	2884.707265	2818.434899	2451.330105	2728.658996	3030.475226	2727.414748	0.838032775	-0.072123094	0.405143108	0.951237111	0.076738996
DNAH11	3.192663639	4.263703212	16.57348573	16.42557191	3.326092408	6.56829882	20.14821848	17.32662583	1	0.224020539	0.783328071	1.167984023	NA
SEPSECS-AS1	9.577990916	14.92296124	11.96973969	14.49315169	12.19567216	10.32161243	9.158281129	7.134492987	1	-0.397268116	0.403336267	0.759294721	NA
OSBPL5	1989.029447	1559.44945	1301.018629	1607.773627	2198.547082	2095.287324	1638.416494	1451.359716	0.752168183	0.193498365	0.26766082	1.14353329	0.123685041
CEP104	2243.378317	2199.004931	1824.004179	1950.778217	2023.372882	2061.507501	1967.198787	1827.449418	0.880857632	-0.060026242	0.505431781	0.959246671	0.055094279
TSPAN13	6148.005947	5789.043036	3605.653895	4982.745551	6428.227927	6017.500048	4998.58984	3858.741493	0.962604225	0.053704462	0.790052562	1.037926628	0.016552237
MNAT1	411.8536094	391.1947697	441.0388701	366.1936327	420.1963409	395.974586	404.7960259	387.3010479	0.994146155	-0.002735884	0.977559909	0.998105427	0.002549763
TP53INP1	2272.112289	2008.204213	1523.839938	1762.367245	2451.330105	2185.36685	1560.571104	1636.856534	0.959843329	0.050151957	0.783133518	1.035373973	0.017799649
GPR176	366.0920972	554.2814175	865.5042546	407.7406675	457.8920549	608.0368051	934.1446752	979.4639658	0.649947806	0.441617875	0.169812376	1.358126511	0.187121518
CACNG5	32.9908576	28.77999668	20.25648255	13.52694158	53.21747853	31.9031657	14.65324981	13.24977269	0.930574961	0.240386449	0.667743589	1.181309052	0.031248637
GPR1	4.256884851	8.527406423	27.62247621	26.08767304	8.869579755	10.32161243	43.04392131	55.03751733	0.780438539	0.814501551	0.308460964	1.758690422	0.107661293
LARGE	2971.305626	2323.71825	1878.328382	2433.883274	3697.50606	3705.458863	2463.577624	2518.476024	0.414006958	0.366456691	0.053410753	1.289182662	0.38299236
AIMP2	605.5418701	577.7317852	580.0720004	555.5708148	733.9577247	556.4287429	629.1739136	634.9698758	0.668139369	0.138480957	0.185837776	1.100745508	0.175132937
GLTSCR2	3186.278311	2760.74783	3366.259101	3421.350009	3599.940683	3042.999011	3184.334349	3533.612455	0.866778672	0.06882919	0.475519119	1.048865138	0.062091784
TMED5	2138.020417	2250.16937	2227.292332	2113.101516	2567.743339	2228.529957	2304.223532	2250.422931	0.609611848	0.098868685	0.141381925	1.070933342	0.214946601
RPS10	7698.576254	7962.465748	10125.47903	9379.001563	8508.14438	8369.889354	10815.93001	11213.38455	0.766737641	0.145840252	0.288702853	1.106374838	0.115353216
ECE1	2853.177072	2646.693769	3101.083329	3433.91074	3961.376058	3519.669839	3730.167904	3999.392926	0.021610078	0.337489078	0.000494695	1.263555538	1.665343669
CBX3	8261.549275	7924.092419	7052.938925	8373.176836	7987.056569	8087.452504	8142.627752	7854.057565	0.953856558	0.02094517	0.755640873	1.014623985	0.02051693
MSMO1	5616.959561	4960.818687	5535.544232	4829.118143	5206.443316	5105.44484	5180.839635	4692.457959	0.866778672	-0.053130035	0.477391523	0.96384293	0.062091784
ATF2	3798.205509	3455.731453	3073.460853	3245.499768	3411.462113	3347.017413	3168.765271	2899.661793	0.818914674	-0.081365032	0.371911391	0.94516294	0.086761347
PACS1	3200.113187	3580.444772	3359.813856	3190.425792	3086.613755	3374.228937	3035.054366	2997.506268	0.65004039	-0.093400565	0.169992456	0.937310815	0.187059658
RPA1	2776.553144	3403.501089	4874.446302	3712.179253	3401.483836	3158.413404	4540.675784	4468.231036	0.938720471	0.076217209	0.68878016	1.054250137	0.027463711
FOXD3	2.128442426	2.131851606	31.30547304	7.729680901	4.434789878	6.56829882	34.80146829	42.80695792	0.78982052	1.02674803	0.323992913	2.03742652	0.102471587
SEMA3C	8102.980315	11408.60387	11898.842	11280.50306	5766.335538	7976.729753	11626.43789	11010.56111	0.769458139	-0.230753069	0.294020185	0.852189943	0.113815002
TCF7L2	313.9452578	309.1184828	537.7175369	294.6940844	455.6746599	334.9832398	329.6981207	462.7228309	0.917263421	0.119583005	0.613046505	1.0864208	0.037505925
ZYG11B	4333.508779	3960.980284	3287.995418	4171.129056	4616.616262	4086.420195	3968.283213	4395.866893	0.749262329	0.115554121	0.263486228	1.083391083	0.125366102
TOMM22	1141.909361	1082.980616	1018.348623	1089.885007	1171.893225	1140.06901	1188.744891	1214.902234	0.418665164	0.122611559	0.055013426	1.088703846	0.378133174
SNRNP40	1764.478771	1882.424968	2077.210211	1974.93347	1970.155403	1865.396865	2073.434848	2120.982844	0.850853348	0.060245278	0.439079535	1.04264301	0.070145288
FBXO44	2061.396489	2058.302725	2040.380243	1775.894187	1617.589608	2130.005475	1917.744068	1710.23989	0.791970201	-0.105065994	0.329811925	0.929762411	0.101291159
DERL2	470.3857761	401.8540277	419.8616384	462.8146439	519.9791131	453.2126186	496.3788372	443.3577785	0.717055108	0.123846364	0.228598103	1.089636068	0.144447466
GNA11	1514.386786	1148.00209	949.2924324	1307.282282	1709.611498	1554.810164	1374.657998	1402.437479	0.413565141	0.296700991	0.053094561	1.228332374	0.383456074
SLC35B1	980.147737	906.0369325	727.3918735	946.8859104	936.8493616	885.7820123	892.9324101	794.9863614	0.975860385	-0.019849477	0.864504313	0.986335608	0.010612312
HTR1B	42.56884851	69.28517719	56.16570163	38.64840451	17.73915951	50.66973376	43.95974942	26.49954538	0.63470554	-0.56601873	0.158512209	0.675478273	0.197427711
LOC101928718	12.77065455	17.05481285	12.8904889	15.4593618	9.978277224	15.01325445	23.81153094	5.096066419	0.974827327	-0.099109629	0.856419241	0.933608998	0.011072305
TADA2B	1139.780919	971.0584064	703.4523941	978.7708441	1205.154149	1093.152589	994.5893306	1045.712829	0.685602218	0.194183033	0.200629113	1.144076111	0.163927786
STON1	203.2662517	343.2281085	501.8083178	374.8895237	297.1309218	244.9037132	344.3513705	418.8966597	0.925986151	-0.125731857	0.652826376	0.916538979	0.033395509
KRIT1	766.2392733	791.9828716	875.6324958	746.8804171	722.87075	685.9180625	712.5142719	717.5261518	0.356940061	-0.165038377	0.038385367	0.891904794	0.447404706
HTATSF1P2	57.46794549	111.9222093	111.410654	70.53333822	54.326176	75.06627223	73.26624903	71.34492987	0.699976187	-0.357495077	0.213367399	0.780518603	0.154916734
TYK2	725.7988672	781.3236135	737.5201148	664.7525575	624.1966753	755.3543643	669.4703506	648.2196485	0.748490843	-0.107938946	0.261382797	0.927912745	0.125813508
ZNF562	953.5422067	931.6191517	832.3572831	909.203716	1035.523436	1092.214261	1028.474971	961.1181267	0.243082553	0.184092106	0.017998546	1.136101795	0.614246212
PTENP1	100.036794	94.86739646	51.56195559	88.89133036	100.8914697	106.0311095	91.58281129	85.61391584	0.844495132	0.199361538	0.423954346	1.148190113	0.073402849
PRPF18	636.4042853	510.5784596	443.8011178	633.8338339	629.7401626	549.8604441	563.2342895	567.7017991	0.93986014	0.054713498	0.697921906	1.038652819	0.026936769
SDCCAG8	950.3495431	997.7065515	1006.378883	869.5891014	798.262178	913.9318644	889.2690977	765.4291762	0.408418017	-0.182739227	0.051228138	0.881028609	0.388895107
CDYL2	260.7341971	316.5799635	259.6512764	297.5927147	342.587518	283.3751777	297.6441367	293.5334257	0.841785945	0.100488744	0.417758463	1.07213661	0.07479833
RALGAPA1P	72.36704247	65.02147398	30.38472383	97.58722138	66.52184816	74.12794383	130.047592	110.0750347	0.661194304	0.523386363	0.179296311	1.43732505	0.179670896
SEZ6L	9601.403782	9693.529252	8221.369669	7432.088186	8816.362276	8841.86854	7191.998171	7470.833371	0.800022417	-0.112719189	0.340413056	0.924843275	0.096897844
VTI1B	1580.368501	1505.087234	1503.583455	1553.665861	1510.045953	1626.123122	1445.176762	1415.687251	0.915624458	-0.034385452	0.606794665	0.976447611	0.038282615
DPP7	292.6608335	341.0962569	421.7031368	307.2548158	179.60899	206.4322486	230.7886845	211.996363	0.000724179	-0.716867815	8.99E-06	0.608416922	3.140153887
GRAMD1A	3526.829099	3745.663271	3450.047279	4008.805757	3415.896903	3969.129144	3688.039811	3794.531056	0.974827327	0.013493713	0.860475794	1.009397006	0.011072305
ZNF594	349.0645578	342.1621827	321.3414732	317.8831271	391.3702067	405.35787	358.0887922	345.5133032	0.514732421	0.174171112	0.086232846	1.128315954	0.288418476
C22orf23	517.2115094	550.0177143	487.9970797	426.0986597	422.4137358	418.4944677	441.4291504	373.0320619	0.285636405	-0.257969909	0.024785582	0.836263842	0.544186441
SYT6	1103.597398	915.6302647	819.4667942	1223.222003	838.1752868	978.6765242	1103.572876	1318.861989	0.946560404	0.061936315	0.727532559	1.043865847	0.023851667
LOC286367	39.37618488	57.55999336	36.82996828	23.1890427	63.19575575	45.03976334	17.40073415	30.57639852	0.994753258	-0.009051523	0.981056181	0.993745603	0.00228463
SPSB2	121.3212183	118.3177641	165.7348573	126.5735248	106.4349571	112.5994083	119.0576547	138.6130066	0.828906483	-0.160339177	0.386625948	0.894814676	0.081494464
PDPN	134.0918728	283.5362636	1073.593575	560.4018653	195.1307546	328.414941	1108.152017	1268.920538	0.89660768	0.49947522	0.545227807	1.413699236	0.047397546
GLRA2	387.3765215	426.3703212	491.6800765	720.792744	351.4570978	486.9924411	914.9122848	821.4859068	0.758413945	0.345795405	0.276770676	1.270851452	0.12009369
BAIAP2-AS1	2305.103147	2252.301222	1973.165551	2203.925267	2497.895399	2345.821007	1852.720272	1883.506149	0.971227115	-0.025857135	0.830665564	0.982236858	0.012679201
TMEM205	684.2942399	749.3458394	771.5878354	703.400962	639.7184398	617.4200891	714.3459281	675.7384072	0.557602584	-0.135814477	0.11167694	0.910155858	0.253675222
STAT4	57.46794549	83.14221263	71.81843814	74.39817867	44.34789878	46.91642014	52.20220244	49.94145091	0.1802207	-0.567030295	0.010430518	0.675004818	0.744195327
ZC4H2	1876.221998	1824.864975	1503.583455	1822.272272	1827.13343	1823.172087	1743.736727	1652.144733	0.992592701	0.004353049	0.961405151	1.003021861	0.003228923
